"Date","Price","Open","High","Low","Vol.","Change %"
"2016-04-22","128.36","128.85","128.91","128.24","5.83M","-0.26%"
"2016-04-21","128.69","128.44","129.07","128.29","11.15M","-0.59%"
"2016-04-20","129.46","131.16","131.65","129.27","10.92M","-1.10%"
"2016-04-19","130.90","131.08","131.30","130.29","5.21M","-0.31%"
"2016-04-18","131.31","131.33","131.44","130.66","4.49M","-0.43%"
"2016-04-15","131.88","131.29","132.16","131.25","5.83M","0.86%"
"2016-04-14","130.76","130.91","131.31","130.49","6.97M","-0.48%"
"2016-04-13","131.39","130.69","131.58","130.52","5.21M","0.35%"
"2016-04-12","130.93","131.08","131.55","130.52","4.28M","-0.69%"
"2016-04-11","131.84","131.32","132.18","131.11","4.81M","-0.13%"
"2016-04-08","132.01","132.17","132.40","131.63","5.59M","-0.63%"
"2016-04-07","132.85","132.19","132.99","132.01","5.96M","1.23%"
"2016-04-06","131.23","131.53","131.67","130.74","6.39M","-0.73%"
"2016-04-05","132.19","132.01","132.36","131.78","6.48M","1.09%"
"2016-04-04","130.76","130.79","130.97","130.27","5.15M","0.06%"
"2016-04-01","130.68","130.98","131.13","129.90","9.34M","0.05%"
"2016-03-31","130.61","129.98","130.80","129.79","7.83M","0.71%"
"2016-03-30","129.69","130.03","130.07","128.98","8.48M","-1.05%"
"2016-03-29","131.07","130.38","131.09","130.02","9.40M","1.05%"
"2016-03-28","129.71","129.38","130.16","129.28","5.06M","0.13%"
"2016-03-24","129.54","130.58","130.64","129.00","6.34M","0.04%"
"2016-03-23","129.49","128.41","129.82","128.29","10.63M","1.13%"
"2016-03-22","128.04","128.83","129.02","127.92","5.00M","-0.02%"
"2016-03-21","128.07","128.25","128.62","127.75","5.51M","-0.77%"
"2016-03-18","129.06","129.04","129.51","128.70","8.20M","0.21%"
"2016-03-17","128.79","128.51","129.34","128.49","7.81M","0.41%"
"2016-03-16","128.26","127.75","128.52","127.37","9.73M","0.30%"
"2016-03-15","127.88","128.50","128.66","127.61","6.41M","0.09%"
"2016-03-14","127.76","127.82","128.39","127.66","5.18M","0.31%"
"2016-03-11","127.36","128.82","128.88","127.21","8.93M","-1.01%"
"2016-03-10","128.66","129.50","129.84","127.92","10.09M","-0.41%"
"2016-03-09","129.19","129.08","129.69","128.81","7.19M","-0.61%"
"2016-03-08","129.98","130.35","130.99","129.95","7.18M","1.10%"
"2016-03-07","128.56","128.45","128.67","128.05","5.49M","-0.03%"
"2016-03-04","128.60","128.75","129.13","127.76","8.69M","-0.64%"
"2016-03-03","129.43","129.07","129.94","128.77","6.40M","0.36%"
"2016-03-02","128.96","128.32","128.97","128.21","7.05M","0.41%"
"2016-03-01","128.43","130.82","130.85","128.32","13.73M","-1.95%"
"2016-02-29","130.98","130.47","131.17","130.42","8.02M","0.44%"
"2016-02-26","130.41","130.31","130.81","130.04","9.24M","-0.96%"
"2016-02-25","131.68","131.48","132.55","131.32","6.10M","0.36%"
"2016-02-24","131.21","132.40","133.39","130.95","9.09M","-0.20%"
"2016-02-23","131.47","129.88","131.74","129.78","8.32M","0.40%"
"2016-02-22","130.94","131.10","131.11","130.70","5.05M","-0.05%"
"2016-02-19","131.01","130.94","131.82","130.73","8.19M","0.08%"
"2016-02-18","130.90","129.41","131.00","129.36","10.20M","1.23%"
"2016-02-17","129.31","129.64","129.83","128.71","13.16M","-0.61%"
"2016-02-16","130.11","130.72","130.75","129.80","11.77M","-1.06%"
"2016-02-12","131.50","132.64","133.13","130.93","13.89M","-1.66%"
"2016-02-11","133.72","134.44","135.25","133.01","21.62M","0.70%"
"2016-02-10","132.79","131.70","132.84","131.11","12.80M","0.88%"
"2016-02-09","131.63","132.04","132.06","130.96","15.23M","0.11%"
"2016-02-08","131.49","129.72","131.63","129.68","14.45M","2.15%"
"2016-02-05","128.72","127.89","129.00","127.59","9.20M","0.12%"
"2016-02-04","128.57","128.22","128.59","127.51","9.95M","0.48%"
"2016-02-03","127.95","128.28","129.94","127.92","13.31M","-0.83%"
"2016-02-02","129.02","128.10","129.04","128.00","10.40M","1.86%"
"2016-02-01","126.67","126.79","127.07","126.29","9.95M","-0.49%"
"2016-01-29","127.30","127.41","127.86","126.92","13.17M","0.85%"
"2016-01-28","126.23","125.54","126.41","125.46","10.58M","0.14%"
"2016-01-27","126.05","125.75","126.29","125.19","7.96M","-0.02%"
"2016-01-26","126.08","125.99","126.46","125.75","5.69M","0.05%"
"2016-01-25","126.02","125.95","126.27","125.65","5.74M","0.54%"
"2016-01-22","125.34","124.91","125.53","124.52","10.16M","-0.38%"
"2016-01-21","125.82","126.94","127.29","125.67","11.00M","-0.68%"
"2016-01-20","126.68","126.98","127.92","126.42","17.28M","1.05%"
"2016-01-19","125.36","125.13","126.07","124.95","8.93M","-0.31%"
"2016-01-15","125.75","125.40","125.96","125.08","13.98M","1.56%"
"2016-01-14","123.82","124.47","124.96","123.34","12.87M","-0.94%"
"2016-01-13","124.99","123.53","125.50","123.27","15.58M","0.99%"
"2016-01-12","123.77","122.34","124.32","122.15","12.90M","1.44%"
"2016-01-11","122.01","122.04","122.79","121.86","10.04M","-1.09%"
"2016-01-08","123.36","122.43","123.46","122.23","9.58M","0.45%"
"2016-01-07","122.81","122.68","122.93","121.79","10.20M","0.18%"
"2016-01-06","122.59","122.30","122.62","122.05","8.92M","1.35%"
"2016-01-05","120.96","120.88","121.50","120.66","6.24M","-0.40%"
"2016-01-04","121.45","121.93","122.45","121.32","10.59M","0.72%"
"2015-12-31","120.58","120.57","120.86","120.25","7.90M","0.45%"
"2015-12-30","120.04","119.92","120.54","119.67","5.51M","-0.10%"
"2015-12-29","120.16","121.69","121.74","120.01","7.79M","-1.66%"
"2015-12-28","122.19","121.99","122.67","121.85","7.59M","0.30%"
"2015-12-24","121.83","121.47","121.87","121.40","3.36M","0.36%"
"2015-12-23","121.39","121.23","121.61","120.87","7.29M","-0.75%"
"2015-12-22","122.31","122.65","122.80","121.99","5.45M","-0.72%"
"2015-12-21","123.20","123.43","123.78","122.92","7.49M","-0.02%"
"2015-12-18","123.23","123.08","123.52","122.82","10.17M","0.55%"
"2015-12-17","122.55","121.78","122.78","121.64","9.92M","1.13%"
"2015-12-16","121.18","121.07","122.17","120.50","10.99M","-0.21%"
"2015-12-15","121.44","121.02","121.60","120.83","8.80M","-0.59%"
"2015-12-14","122.16","123.08","123.15","121.75","10.66M","-1.29%"
"2015-12-11","123.76","123.03","124.10","122.87","12.30M","1.58%"
"2015-12-10","121.84","121.79","122.03","121.49","5.61M","0.13%"
"2015-12-09","121.68","121.35","122.14","120.51","8.99M","-0.11%"
"2015-12-08","121.81","122.28","122.43","121.45","7.26M","0.05%"
"2015-12-07","121.75","120.81","122.46","120.80","9.02M","0.97%"
"2015-12-04","120.58","119.53","120.93","119.47","11.84M","0.88%"
"2015-12-03","119.53","121.36","121.40","118.99","16.61M","-2.72%"
"2015-12-02","122.87","122.66","123.04","122.19","7.35M","0.03%"
"2015-12-01","122.83","121.26","122.85","121.26","12.77M","1.14%"
"2015-11-30","121.45","121.10","121.53","121.06","5.18M","0.40%"
"2015-11-27","120.97","121.25","121.32","120.96","2.57M","-0.10%"
"2015-11-25","121.09","121.17","121.42","120.94","3.28M","0.23%"
"2015-11-24","120.81","120.90","121.20","120.58","3.37M","-0.01%"
"2015-11-23","120.82","120.53","121.12","120.32","5.44M","0.31%"
"2015-11-20","120.45","120.93","121.04","120.28","5.97M","-0.31%"
"2015-11-19","120.82","120.88","121.15","120.68","6.64M","0.67%"
"2015-11-18","120.02","119.58","120.19","119.36","5.23M","0.21%"
"2015-11-17","119.77","119.00","120.13","118.66","5.12M","0.17%"
"2015-11-16","119.57","119.79","120.00","119.13","5.49M","-0.09%"
"2015-11-13","119.68","119.32","119.90","119.22","7.91M","0.57%"
"2015-11-12","119.00","118.75","119.44","118.70","6.81M","0.48%"
"2015-11-11","118.43","118.35","118.58","118.27","2.86M","-0.21%"
"2015-11-10","118.68","118.50","119.21","118.38","6.71M","0.30%"
"2015-11-09","118.33","118.10","118.90","118.00","9.16M","-0.56%"
"2015-11-06","119.00","119.49","119.53","118.74","10.60M","-1.47%"
"2015-11-05","120.77","121.05","121.06","120.30","7.27M","-0.26%"
"2015-11-04","121.09","121.10","121.54","120.70","5.98M","0.12%"
"2015-11-03","120.95","121.65","121.74","120.79","8.92M","-0.82%"
"2015-11-02","121.95","121.78","122.18","121.68","8.75M","-0.68%"
"2015-10-30","122.78","122.24","122.81","122.02","11.86M","0.75%"
"2015-10-29","121.86","123.18","123.22","121.70","12.11M","-1.59%"
"2015-10-28","123.83","124.27","124.34","123.30","8.47M","-0.40%"
"2015-10-27","124.33","124.51","124.90","124.16","7.16M","0.25%"
"2015-10-26","124.02","123.87","124.20","123.81","5.86M","0.67%"
"2015-10-23","123.20","123.10","123.46","122.85","7.06M","-0.85%"
"2015-10-22","124.26","124.10","124.78","123.51","6.93M","0.17%"
"2015-10-21","124.05","123.61","124.22","123.47","6.60M","0.99%"
"2015-10-20","122.83","122.80","122.97","122.55","6.43M","-0.61%"
"2015-10-19","123.59","123.79","123.97","122.91","6.24M","-0.27%"
"2015-10-16","123.93","124.25","124.47","123.87","8.05M","0.03%"
"2015-10-15","123.89","124.31","124.46","123.78","6.92M","-0.49%"
"2015-10-14","124.50","123.70","124.54","123.30","9.74M","0.88%"
"2015-10-13","123.42","123.53","123.60","122.80","6.15M","0.17%"
"2015-10-12","123.21","123.03","123.43","122.91","4.24M","0.76%"
"2015-10-09","122.28","121.97","122.64","121.90","9.04M","0.26%"
"2015-10-08","121.96","123.29","123.37","121.66","12.88M","-0.84%"
"2015-10-07","122.99","122.81","123.33","122.51","6.71M","-0.33%"
"2015-10-06","123.40","122.55","123.60","122.41","5.69M","0.43%"
"2015-10-05","122.87","123.72","123.83","122.78","11.36M","-1.36%"
"2015-10-02","124.56","125.59","126.21","124.18","13.00M","0.61%"
"2015-10-01","123.81","124.08","124.52","123.66","9.07M","0.22%"
"2015-09-30","123.54","123.41","123.80","123.12","9.83M","-0.35%"
"2015-09-29","123.97","123.54","124.29","123.25","9.01M","0.28%"
"2015-09-28","123.62","122.20","123.77","122.20","9.83M","1.71%"
"2015-09-25","121.54","121.65","121.93","121.27","8.38M","-0.86%"
"2015-09-24","122.60","123.17","123.68","122.49","9.61M","0.68%"
"2015-09-23","121.77","121.62","122.07","120.99","6.77M","-0.01%"
"2015-09-22","121.78","121.44","122.39","121.14","9.97M","1.39%"
"2015-09-21","120.11","121.01","121.11","119.78","10.09M","-1.63%"
"2015-09-18","122.10","121.21","122.20","121.13","14.96M","1.54%"
"2015-09-17","120.25","118.88","120.37","118.73","19.84M","1.22%"
"2015-09-16","118.80","118.96","119.44","118.55","6.95M","-0.38%"
"2015-09-15","119.25","120.89","121.05","119.12","11.89M","-1.92%"
"2015-09-14","121.58","121.95","122.14","121.28","4.22M","0.16%"
"2015-09-11","121.39","121.47","122.08","121.33","5.89M","0.63%"
"2015-09-10","120.63","121.02","121.19","120.45","6.79M","-0.68%"
"2015-09-09","121.45","119.63","121.71","119.56","7.44M","0.48%"
"2015-09-08","120.87","121.38","121.56","120.76","7.05M","-1.48%"
"2015-09-04","122.68","122.45","122.93","121.82","7.95M","0.91%"
"2015-09-03","121.57","121.38","121.67","120.71","7.04M","0.49%"
"2015-09-02","120.98","121.42","121.98","120.86","9.52M","-0.86%"
"2015-09-01","122.03","121.64","122.09","120.98","15.30M","0.50%"
"2015-08-31","121.42","123.36","123.47","121.34","8.62M","-0.77%"
"2015-08-28","122.36","123.15","123.47","122.23","9.95M","0.30%"
"2015-08-27","122.00","121.82","122.87","121.65","9.13M","0.06%"
"2015-08-26","121.93","123.00","123.51","121.36","16.43M","-1.93%"
"2015-08-25","124.33","124.55","124.79","123.56","15.35M","-1.61%"
"2015-08-24","126.36","128.31","128.92","125.82","16.66M","-0.03%"
"2015-08-21","126.40","126.16","126.74","125.59","10.72M","0.30%"
"2015-08-20","126.02","125.37","126.10","125.18","9.08M","1.01%"
"2015-08-19","124.76","123.06","124.93","122.99","10.74M","0.99%"
"2015-08-18","123.54","123.80","124.29","123.38","5.02M","-0.79%"
"2015-08-17","124.52","124.71","125.10","124.39","7.88M","0.45%"
"2015-08-14","123.96","123.47","124.37","123.20","4.32M","0.23%"
"2015-08-13","123.67","123.83","124.42","123.22","7.69M","-0.32%"
"2015-08-12","124.07","124.93","125.71","124.00","8.46M","-0.55%"
"2015-08-11","124.75","124.30","125.13","124.16","11.15M","1.59%"
"2015-08-10","122.80","123.41","123.57","122.52","7.46M","-1.24%"
"2015-08-07","124.34","123.30","124.50","123.24","8.32M","1.31%"
"2015-08-06","122.73","122.00","122.87","122.00","6.12M","0.89%"
"2015-08-05","121.65","121.77","121.91","121.19","7.57M","-0.75%"
"2015-08-04","122.57","123.16","123.32","122.46","6.45M","-0.79%"
"2015-08-03","123.55","122.32","123.75","122.32","11.75M","0.83%"
"2015-07-31","122.53","122.44","122.90","122.06","9.18M","0.74%"
"2015-07-30","121.63","121.21","121.93","121.15","6.15M","0.77%"
"2015-07-29","120.70","121.02","121.17","120.42","6.71M","-0.37%"
"2015-07-28","121.15","121.16","121.57","120.90","9.13M","-0.73%"
"2015-07-27","122.04","122.19","122.29","121.48","8.17M","0.54%"
"2015-07-24","121.39","121.50","121.55","120.92","7.31M","0.25%"
"2015-07-23","121.09","119.60","121.20","119.45","9.09M","1.25%"
"2015-07-22","119.60","119.01","119.90","118.95","6.23M","0.62%"
"2015-07-21","118.86","117.68","118.93","117.66","5.63M","0.54%"
"2015-07-20","118.22","118.29","118.64","117.90","5.94M","-0.42%"
"2015-07-17","118.72","118.37","118.89","118.36","7.40M","0.52%"
"2015-07-16","118.11","116.89","118.16","116.87","7.31M","0.69%"
"2015-07-15","117.30","116.11","117.55","116.04","8.72M","1.06%"
"2015-07-14","116.07","116.02","116.27","115.66","4.23M","0.33%"
"2015-07-13","115.69","115.39","116.46","115.39","8.01M","-0.31%"
"2015-07-10","116.05","116.04","116.72","115.76","13.64M","-1.59%"
"2015-07-09","117.92","118.70","119.12","117.85","11.11M","-1.97%"
"2015-07-08","120.29","120.02","120.57","119.50","9.95M","0.86%"
"2015-07-07","119.26","119.66","120.49","118.95","16.16M","0.94%"
"2015-07-06","118.15","118.05","118.65","117.06","10.61M","1.85%"
"2015-07-02","116.00","116.32","116.66","115.88","6.68M","0.33%"
"2015-07-01","115.62","115.82","116.36","115.43","12.45M","-1.57%"
"2015-06-30","117.46","117.40","118.70","117.33","13.47M","-0.69%"
"2015-06-29","118.28","116.96","118.67","116.46","17.13M","2.65%"
"2015-06-26","115.23","115.67","115.87","114.88","11.67M","-1.12%"
"2015-06-25","116.54","116.59","117.08","116.19","8.29M","-0.35%"
"2015-06-24","116.95","116.51","117.17","116.16","8.60M","0.86%"
"2015-06-23","115.95","115.73","116.96","115.69","8.95M","-0.60%"
"2015-06-22","116.65","117.84","118.14","116.59","9.77M","-2.04%"
"2015-06-19","119.08","118.51","119.18","118.49","10.44M","1.28%"
"2015-06-18","117.57","117.37","117.74","116.75","10.12M","-0.49%"
"2015-06-17","118.15","118.50","118.63","117.25","13.63M","-0.77%"
"2015-06-16","119.07","118.61","119.08","117.94","7.05M","0.79%"
"2015-06-15","118.14","118.89","119.06","117.74","8.19M","0.16%"
"2015-06-12","117.95","117.59","119.07","117.55","7.86M","0.00%"
"2015-06-11","117.95","116.56","117.97","116.24","13.85M","2.10%"
"2015-06-10","115.52","115.92","116.13","115.26","12.18M","-0.88%"
"2015-06-09","116.54","117.06","117.13","116.11","12.39M","-0.79%"
"2015-06-08","117.47","117.96","118.16","117.37","5.33M","-0.11%"
"2015-06-05","117.60","117.84","118.57","117.38","11.20M","-1.22%"
"2015-06-04","119.05","118.26","119.29","118.14","10.86M","1.30%"
"2015-06-03","117.52","118.39","118.60","117.19","14.81M","-1.61%"
"2015-06-02","119.44","120.17","120.26","119.11","10.08M","-1.40%"
"2015-06-01","121.13","122.11","122.38","120.69","13.11M","-1.29%"
"2015-05-29","122.71","123.23","123.57","122.51","7.91M","0.22%"
"2015-05-28","122.44","122.50","123.03","122.22","6.24M","-0.24%"
"2015-05-27","122.74","122.18","122.86","121.61","6.49M","0.23%"
"2015-05-26","122.46","120.84","122.55","120.74","10.47M","1.71%"
"2015-05-22","120.40","120.65","120.75","119.80","5.42M","0.04%"
"2015-05-21","120.35","119.58","120.61","119.45","11.76M","1.40%"
"2015-05-20","118.69","118.77","119.45","118.18","7.79M","0.17%"
"2015-05-19","118.49","118.27","119.84","118.13","8.44M","-0.89%"
"2015-05-18","119.55","120.32","120.43","119.47","10.21M","-1.68%"
"2015-05-15","121.59","120.38","121.91","120.29","12.63M","2.01%"
"2015-05-14","119.20","118.92","119.83","118.69","9.13M","0.27%"
"2015-05-13","118.88","120.65","120.72","118.64","15.76M","-0.80%"
"2015-05-12","119.84","119.14","120.63","118.82","15.86M","0.26%"
"2015-05-11","119.53","121.62","121.65","119.50","13.74M","-2.43%"
"2015-05-08","122.51","123.38","123.55","122.31","11.72M","0.27%"
"2015-05-07","122.18","121.43","122.57","121.35","11.93M","1.34%"
"2015-05-06","120.56","121.99","122.06","120.37","14.36M","-1.71%"
"2015-05-05","122.66","122.86","123.03","121.69","13.94M","-0.14%"
"2015-05-04","122.83","124.30","124.53","122.72","9.14M","-0.94%"
"2015-05-01","124.00","124.73","125.04","123.69","12.38M","-1.55%"
"2015-04-30","125.95","125.04","126.17","124.51","12.88M","0.17%"
"2015-04-29","125.73","125.81","126.44","125.28","11.55M","-1.23%"
"2015-04-28","127.29","128.17","128.74","127.26","7.46M","-1.38%"
"2015-04-27","129.07","129.07","129.50","128.37","4.33M","0.00%"
"2015-04-24","129.07","128.64","129.43","128.59","4.77M","0.62%"
"2015-04-23","128.27","127.80","128.85","127.61","6.84M","0.43%"
"2015-04-22","127.72","129.50","129.55","127.54","9.71M","-1.53%"
"2015-04-21","129.70","130.23","130.45","129.56","4.56M","-0.45%"
"2015-04-20","130.29","130.94","131.01","129.93","4.95M","-0.88%"
"2015-04-17","131.45","129.77","131.70","129.70","7.27M","1.15%"
"2015-04-16","129.96","130.83","130.86","129.41","7.09M","-0.50%"
"2015-04-15","130.61","131.05","131.27","130.32","4.43M","-0.08%"
"2015-04-14","130.72","131.31","131.86","130.48","6.08M","0.71%"
"2015-04-13","129.80","129.53","129.98","129.39","4.01M","0.14%"
"2015-04-10","129.62","130.32","130.45","129.55","4.84M","0.15%"
"2015-04-09","129.43","130.87","130.92","129.13","6.48M","-1.30%"
"2015-04-08","131.13","131.02","131.36","130.02","5.38M","0.03%"
"2015-04-07","131.09","130.23","131.22","129.85","4.76M","0.84%"
"2015-04-06","130.00","131.43","131.48","129.72","5.92M","-0.56%"
"2015-04-02","130.73","131.93","131.97","130.61","6.66M","-1.06%"
"2015-04-01","132.13","131.33","132.48","131.30","9.27M","1.10%"
"2015-03-31","130.69","130.24","130.96","129.91","6.84M","0.21%"
"2015-03-30","130.41","130.90","131.00","130.09","7.01M","-0.50%"
"2015-03-27","131.06","130.03","131.13","129.98","7.91M","1.24%"
"2015-03-26","129.45","131.05","131.14","129.18","9.54M","-1.56%"
"2015-03-25","131.50","132.72","132.76","131.46","5.64M","-0.84%"
"2015-03-24","132.62","131.83","132.64","131.48","6.71M","0.97%"
"2015-03-23","131.35","131.70","131.75","130.99","5.56M","-0.12%"
"2015-03-20","131.51","131.22","131.70","131.14","5.95M","0.53%"
"2015-03-19","130.82","131.20","131.62","130.27","9.54M","-0.51%"
"2015-03-18","131.49","129.91","131.53","128.61","13.98M","1.93%"
"2015-03-17","129.00","128.55","129.11","128.28","6.31M","0.83%"
"2015-03-16","127.94","127.94","128.15","127.27","6.37M","0.96%"
"2015-03-13","126.72","126.76","127.59","126.49","7.25M","-0.31%"
"2015-03-12","127.11","128.20","128.20","126.72","10.30M","-0.07%"
"2015-03-11","127.20","126.26","127.46","126.12","6.66M","0.73%"
"2015-03-10","126.28","125.97","126.44","125.76","9.28M","1.32%"
"2015-03-09","124.64","124.68","124.87","124.13","8.89M","0.92%"
"2015-03-06","123.50","124.67","124.83","122.97","20.02M","-2.21%"
"2015-03-05","126.29","126.53","126.88","125.90","6.04M","-0.13%"
"2015-03-04","126.45","126.94","127.04","126.16","6.48M","0.03%"
"2015-03-03","126.41","126.89","127.37","126.38","8.60M","-0.36%"
"2015-03-02","126.87","129.00","129.07","126.77","11.32M","-2.05%"
"2015-02-27","129.53","129.02","129.62","128.27","9.23M","0.84%"
"2015-02-26","128.45","129.70","130.30","128.40","11.02M","-1.37%"
"2015-02-25","130.23","129.46","130.38","129.08","8.02M","0.43%"
"2015-02-24","129.67","127.65","129.79","127.18","11.96M","1.31%"
"2015-02-23","127.99","127.19","128.17","127.16","7.50M","1.15%"
"2015-02-20","126.54","127.05","128.01","126.00","12.50M","0.29%"
"2015-02-19","126.17","126.78","127.44","126.17","8.58M","-0.66%"
"2015-02-18","127.01","126.82","127.74","126.47","14.01M","0.59%"
"2015-02-17","126.26","127.80","127.93","125.92","14.97M","-1.51%"
"2015-02-13","128.19","129.51","129.53","128.09","8.33M","-1.03%"
"2015-02-12","129.52","129.66","130.54","129.45","12.55M","-0.33%"
"2015-02-11","129.95","129.70","130.27","128.96","6.51M","0.19%"
"2015-02-10","129.71","130.14","130.47","129.44","8.29M","-0.80%"
"2015-02-09","130.75","131.97","131.98","130.75","8.03M","-0.16%"
"2015-02-06","130.96","132.05","132.35","130.59","13.69M","-1.77%"
"2015-02-05","133.32","134.00","134.23","133.11","8.33M","-1.10%"
"2015-02-04","134.80","133.49","134.99","133.12","11.36M","0.17%"
"2015-02-03","134.57","135.65","135.79","134.37","14.01M","-2.12%"
"2015-02-02","137.48","136.70","137.92","136.66","13.69M","-0.58%"
"2015-01-30","138.28","137.71","138.50","137.18","14.87M","1.77%"
"2015-01-29","135.87","136.12","136.67","135.46","8.88M","-0.66%"
"2015-01-28","136.77","134.75","137.41","134.70","12.23M","1.63%"
"2015-01-27","134.57","135.73","136.13","134.15","8.08M","0.16%"
"2015-01-26","134.36","134.84","135.19","134.05","5.97M","-0.30%"
"2015-01-23","134.77","134.30","135.12","134.15","7.33M","1.39%"
"2015-01-22","132.92","134.00","134.18","132.28","10.20M","-0.36%"
"2015-01-21","133.40","135.20","135.59","132.96","9.80M","-1.16%"
"2015-01-20","134.96","134.13","135.11","134.07","7.76M","1.33%"
"2015-01-16","133.19","134.33","134.68","133.03","9.39M","-1.27%"
"2015-01-15","134.91","132.85","135.03","132.68","11.45M","1.57%"
"2015-01-14","132.82","133.72","134.12","132.70","12.32M","0.76%"
"2015-01-13","131.82","131.39","132.61","131.14","8.26M","0.00%"
"2015-01-12","131.82","131.00","132.31","130.92","6.66M","0.57%"
"2015-01-09","131.07","129.20","131.11","129.04","9.40M","1.10%"
"2015-01-08","129.65","130.36","130.37","129.42","8.06M","-1.32%"
"2015-01-07","131.39","130.70","131.97","130.17","9.76M","-0.20%"
"2015-01-06","131.65","130.70","132.49","130.19","18.33M","1.80%"
"2015-01-05","129.32","128.01","129.63","127.96","9.79M","1.57%"
"2015-01-02","127.32","126.29","127.66","126.15","9.43M","1.11%"
"2014-12-31","125.92","125.70","126.17","125.65","4.99M","0.19%"
"2014-12-30","125.68","125.98","126.21","125.53","4.37M","0.27%"
"2014-12-29","125.34","124.91","125.66","124.81","4.07M","0.75%"
"2014-12-26","124.41","124.55","124.59","124.02","2.92M","0.37%"
"2014-12-24","123.95","123.06","124.06","122.93","4.87M","0.33%"
"2014-12-23","123.54","125.45","125.60","123.49","7.41M","-1.98%"
"2014-12-22","126.04","125.45","126.19","125.32","4.12M","0.14%"
"2014-12-19","125.87","124.58","125.95","124.44","7.89M","1.34%"
"2014-12-18","124.20","124.93","125.10","124.20","12.76M","-1.78%"
"2014-12-17","126.45","126.91","127.19","125.70","11.56M","-0.90%"
"2014-12-16","127.60","127.36","127.72","126.36","7.43M","1.24%"
"2014-12-15","126.04","125.64","126.70","125.43","9.39M","-0.21%"
"2014-12-12","126.30","125.45","126.35","125.02","9.32M","1.36%"
"2014-12-11","124.61","123.74","124.61","123.29","7.86M","0.41%"
"2014-12-10","124.10","123.18","124.40","123.08","6.44M","0.73%"
"2014-12-09","123.20","123.60","123.97","122.96","6.64M","0.51%"
"2014-12-08","122.57","121.42","122.83","121.14","6.02M","1.22%"
"2014-12-05","121.09","121.57","121.60","120.52","8.03M","-0.58%"
"2014-12-04","121.80","120.75","121.80","120.62","4.25M","0.84%"
"2014-12-03","120.79","120.30","120.80","120.13","4.87M","0.39%"
"2014-12-02","120.32","120.84","120.85","120.29","5.76M","-0.97%"
"2014-12-01","121.50","122.68","122.81","121.46","7.73M","-0.81%"
"2014-11-28","122.49","122.13","122.67","122.13","4.56M","0.79%"
"2014-11-26","121.53","121.64","121.87","121.47","4.34M","0.27%"
"2014-11-25","121.20","120.37","121.27","120.31","6.77M","0.83%"
"2014-11-24","120.20","119.67","120.27","119.55","4.03M","0.08%"
"2014-11-21","120.10","119.57","120.16","119.52","3.64M","0.60%"
"2014-11-20","119.38","119.90","119.95","119.06","5.68M","0.52%"
"2014-11-19","118.76","118.88","119.58","118.76","5.79M","-0.64%"
"2014-11-18","119.52","119.32","119.58","119.16","4.47M","0.28%"
"2014-11-17","119.19","119.78","119.79","118.88","4.73M","-0.25%"
"2014-11-14","119.49","118.84","119.59","118.68","5.19M","0.49%"
"2014-11-13","118.91","118.70","119.18","118.43","4.48M","0.24%"
"2014-11-12","118.63","119.20","119.53","118.44","4.04M","-0.08%"
"2014-11-11","118.73","118.48","118.81","118.34","2.42M","0.07%"
"2014-11-10","118.65","119.58","119.58","118.56","4.79M","-0.92%"
"2014-11-07","119.75","118.72","119.75","118.68","8.55M","1.15%"
"2014-11-06","118.39","118.60","118.93","118.31","5.90M","-0.65%"
"2014-11-05","119.16","118.91","119.37","118.82","4.80M","-0.14%"
"2014-11-04","119.33","119.42","119.91","119.08","3.66M","0.31%"
"2014-11-03","118.96","118.90","119.16","118.21","9.73M","-0.24%"
"2014-10-31","119.25","119.34","119.71","118.83","6.66M","-0.26%"
"2014-10-30","119.56","120.32","120.46","119.51","7.02M","0.08%"
"2014-10-29","119.46","118.96","119.82","118.42","9.11M","0.23%"
"2014-10-28","119.19","119.48","119.65","119.08","5.14M","-0.63%"
"2014-10-27","119.94","119.89","120.26","119.66","3.39M","0.18%"
"2014-10-24","119.72","119.93","120.41","119.47","5.70M","0.10%"
"2014-10-23","119.60","120.04","120.18","119.06","10.94M","-0.89%"
"2014-10-22","120.67","120.47","120.85","120.22","9.26M","0.11%"
"2014-10-21","120.54","120.84","121.24","120.53","9.76M","-0.80%"
"2014-10-20","121.51","121.78","121.85","120.94","7.74M","0.36%"
"2014-10-17","121.07","121.19","121.71","120.48","8.52M","-0.56%"
"2014-10-16","121.75","124.12","124.13","121.44","18.10M","-0.64%"
"2014-10-15","122.53","124.58","127.68","121.84","37.41M","0.79%"
"2014-10-14","121.57","121.31","121.78","120.68","11.29M","0.65%"
"2014-10-13","120.78","120.16","121.17","120.05","6.45M","0.61%"
"2014-10-10","120.05","119.52","120.08","119.31","8.78M","0.99%"
"2014-10-09","118.87","119.27","119.67","118.78","10.29M","-0.44%"
"2014-10-08","119.39","119.45","119.52","118.51","9.39M","0.03%"
"2014-10-07","119.36","118.31","119.43","118.18","8.84M","1.35%"
"2014-10-06","117.77","117.62","118.19","117.36","4.49M","0.06%"
"2014-10-03","117.70","117.00","117.77","116.82","8.56M","0.43%"
"2014-10-02","117.20","117.83","118.20","117.14","8.25M","-0.87%"
"2014-10-01","118.23","116.89","118.26","116.83","17.19M","1.69%"
"2014-09-30","116.27","116.66","117.04","116.13","7.28M","-0.56%"
